index,action,id_message,id_participant,recipients
2022-11-22 13:43:37.160644+08:00,send notification,jitai_temperature,orenth05,1
2022-11-22 13:43:44.190007+08:00,send notification,jitai_temperature,orenth12,1
2022-11-22 13:43:46.067547+08:00,send notification,jitai_temperature,orenth10,1
2022-11-22 13:43:53.340895+08:00,send notification,jitai_temperature,orenth18,1
2022-11-22 13:58:47.620478+08:00,send notification,jitai_temperature,orenth25,1
2022-11-22 14:13:45.233101+08:00,send notification,jitai_temperature,orenth14,1
2022-11-22 14:28:45.012776+08:00,send notification,jitai_temperature,orenth17,1
2022-11-22 14:28:45.843641+08:00,send notification,jitai_temperature,orenth21,1
2022-11-22 14:28:47.383084+08:00,send notification,jitai_temperature,orenth19,1
2022-11-22 14:28:48.161866+08:00,send notification,jitai_temperature,orenth20,1
2022-11-22 14:43:43.331933+08:00,send notification,jitai_temperature,orenth08,1
2022-11-22 14:43:44.329937+08:00,send notification,jitai_temperature,orenth09,1
2022-11-22 14:43:52.183314+08:00,send notification,jitai_temperature,orenth15,1
2022-11-22 14:43:52.948529+08:00,send notification,jitai_temperature,orenth16,1
2022-11-22 16:28:40.708218+08:00,send notification,jitai_temperature,orenth13,1
2022-11-22 16:28:49.299485+08:00,send notification,jitai_temperature,orenth23,1
2022-11-22 16:43:50.215612+08:00,send notification,jitai_temperature,orenth24,1
2022-11-22 16:58:43.579592+08:00,send notification,jitai_temperature,orenth05,1
2022-11-22 16:58:45.724222+08:00,send notification,jitai_temperature,orenth12,1
2022-11-22 16:58:47.688931+08:00,send notification,jitai_temperature,orenth10,1
2022-11-22 16:58:55.475244+08:00,send notification,jitai_temperature,orenth18,1
2022-11-22 17:13:50.321648+08:00,send notification,jitai_temperature,orenth25,1
2022-11-22 17:28:46.265128+08:00,send notification,jitai_temperature,orenth14,1
2022-11-22 17:43:47.348789+08:00,send notification,jitai_temperature,orenth17,1
2022-11-22 17:43:48.252026+08:00,send notification,jitai_temperature,orenth21,1
2022-11-22 17:43:49.829242+08:00,send notification,jitai_temperature,orenth19,1
2022-11-22 17:43:50.622928+08:00,send notification,jitai_temperature,orenth20,1
2022-11-22 17:58:43.591329+08:00,send notification,jitai_temperature,orenth08,1
2022-11-22 17:58:44.613936+08:00,send notification,jitai_temperature,orenth09,1
2022-11-22 17:58:46.795021+08:00,send notification,jitai_temperature,orenth15,1
2022-11-22 17:58:53.328705+08:00,send notification,jitai_temperature,orenth16,1
2022-11-23 16:13:47.377522+08:00,send notification,jitai_temperature,orenth14,1
2022-11-24 10:13:47.696609+08:00,send notification,jitai_temperature,orenth13,1
2022-11-24 10:28:56.533644+08:00,send notification,jitai_temperature,orenth23,1
2022-11-24 10:43:45.205085+08:00,send notification,jitai_temperature,orenth08,1
2022-11-24 10:43:46.297937+08:00,send notification,jitai_temperature,orenth09,1
2022-11-24 10:43:48.483817+08:00,send notification,jitai_temperature,orenth14,1
2022-11-24 10:43:54.721907+08:00,send notification,jitai_temperature,orenth17,1
2022-11-24 10:43:56.089909+08:00,send notification,jitai_temperature,orenth18,1
2022-11-24 10:43:59.069074+08:00,send notification,jitai_temperature,orenth25,1
2022-11-24 10:58:54.453468+08:00,send notification,jitai_temperature,orenth20,1
2022-11-24 10:58:55.770459+08:00,send notification,jitai_temperature,orenth24,1
2022-11-24 11:43:46.611771+08:00,send notification,jitai_temperature,orenth12,1
2022-11-24 11:43:48.689163+08:00,send notification,jitai_temperature,orenth15,1
2022-11-24 11:43:54.200578+08:00,send notification,jitai_temperature,orenth16,1
2022-11-24 11:43:55.365309+08:00,send notification,jitai_temperature,orenth21,1
2022-11-24 11:43:57.086341+08:00,send notification,jitai_temperature,orenth19,1
2022-11-24 13:28:47.880991+08:00,send notification,jitai_temperature,orenth13,1
2022-11-24 13:43:56.180323+08:00,send notification,jitai_temperature,orenth23,1
2022-11-24 13:58:45.272998+08:00,send notification,jitai_temperature,orenth08,1
2022-11-24 13:58:46.306421+08:00,send notification,jitai_temperature,orenth09,1
2022-11-24 13:58:48.380908+08:00,send notification,jitai_temperature,orenth14,1
2022-11-24 13:58:55.164383+08:00,send notification,jitai_temperature,orenth17,1
2022-11-24 13:58:56.361355+08:00,send notification,jitai_temperature,orenth18,1
2022-11-24 13:58:59.025030+08:00,send notification,jitai_temperature,orenth25,1
2022-11-24 14:13:51.978186+08:00,send notification,jitai_temperature,orenth24,1
2022-11-24 14:28:50.620775+08:00,send notification,jitai_temperature,orenth20,1
2022-11-24 14:58:48.760057+08:00,send notification,jitai_temperature,orenth12,1
2022-11-24 14:58:50.843967+08:00,send notification,jitai_temperature,orenth15,1
2022-11-24 14:58:51.675770+08:00,send notification,jitai_temperature,orenth16,1
2022-11-24 14:58:52.861193+08:00,send notification,jitai_temperature,orenth21,1
2022-11-24 14:58:59.871738+08:00,send notification,jitai_temperature,orenth19,1
2022-11-24 16:43:49.186072+08:00,send notification,jitai_temperature,orenth13,1
2022-11-24 16:58:59.493529+08:00,send notification,jitai_temperature,orenth23,1
2022-11-24 17:13:48.111046+08:00,send notification,jitai_temperature,orenth08,1
2022-11-24 17:13:49.577444+08:00,send notification,jitai_temperature,orenth09,1
2022-11-24 17:13:51.735976+08:00,send notification,jitai_temperature,orenth14,1
2022-11-24 17:13:59.869478+08:00,send notification,jitai_temperature,orenth17,1
2022-11-24 17:14:01.117926+08:00,send notification,jitai_temperature,orenth18,1
2022-11-24 17:14:03.922388+08:00,send notification,jitai_temperature,orenth25,1
2022-11-24 17:28:53.610625+08:00,send notification,jitai_temperature,orenth24,1
2022-11-24 17:43:54.236448+08:00,send notification,jitai_temperature,orenth20,1
2022-11-24 18:13:50.616620+08:00,send notification,jitai_temperature,orenth12,1
2022-11-24 18:13:52.634565+08:00,send notification,jitai_temperature,orenth15,1
2022-11-24 18:13:59.528417+08:00,send notification,jitai_temperature,orenth16,1
2022-11-24 18:14:00.783647+08:00,send notification,jitai_temperature,orenth21,1
2022-11-24 18:14:02.492219+08:00,send notification,jitai_temperature,orenth19,1
2022-11-25 12:13:49.157966+08:00,send notification,jitai_temperature,orenth16,1
2022-11-25 12:13:51.310797+08:00,send notification,jitai_temperature,orenth23,1
2022-11-25 12:28:51.649022+08:00,send notification,jitai_temperature,orenth20,1
2022-11-25 12:28:57.862379+08:00,send notification,jitai_temperature,orenth25,1
2022-11-25 12:58:42.909826+08:00,send notification,jitai_noise,orenth08,1
2022-11-25 12:58:44.280041+08:00,send notification,jitai_noise,orenth09,1
2022-11-25 12:58:51.879945+08:00,send notification,jitai_noise,orenth13,1
2022-11-25 12:58:53.398254+08:00,send notification,jitai_noise,orenth14,1
2022-11-25 12:58:54.163880+08:00,send notification,jitai_noise,orenth15,1
2022-11-25 12:58:55.187908+08:00,send notification,jitai_noise,orenth17,1
2022-11-25 12:58:56.033124+08:00,send notification,jitai_noise,orenth21,1
